Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text
SALSA_EXAMPLES_023,"In 2021 the EU imported 83% of its natural gas, but following the invasion of Ukraine, gas imports from Russia have fallen, partly due to the increasing cost, partly because of reductions in supply from Russia, partly through reduction of consumption and partly because of a desire to move away from Russia's Gazprom as a supplier.","The EU used to import a lot of gas from Russia. || But due to the invasion of Ukraine, gas imports from Russia have fallen. || This is because costs have increased, supply from Russia has gone down, consumption in Europe has decreased, and Europe wants to move away from Russia as a natural gas supplier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[177, 210]]","[[165, 198]]",0,False,N/A,[],[],"reductions in supply from Russia,","supply from Russia has gone down,"
SALSA_EXAMPLES_023,"In 2021 the EU imported 83% of its natural gas, but following the invasion of Ukraine, gas imports from Russia have fallen, partly due to the increasing cost, partly because of reductions in supply from Russia, partly through reduction of consumption and partly because of a desire to move away from Russia's Gazprom as a supplier.","The EU used to import a lot of gas from Russia. || But due to the invasion of Ukraine, gas imports from Russia have fallen. || This is because costs have increased, supply from Russia has gone down, consumption in Europe has decreased, and Europe wants to move away from Russia as a natural gas supplier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[226, 250]]","[[199, 235]]",0,False,N/A,[],[],reduction of consumption,"consumption in Europe has decreased,"
SALSA_EXAMPLES_023,"In 2021 the EU imported 83% of its natural gas, but following the invasion of Ukraine, gas imports from Russia have fallen, partly due to the increasing cost, partly because of reductions in supply from Russia, partly through reduction of consumption and partly because of a desire to move away from Russia's Gazprom as a supplier.","The EU used to import a lot of gas from Russia. || But due to the invasion of Ukraine, gas imports from Russia have fallen. || This is because costs have increased, supply from Russia has gone down, consumption in Europe has decreased, and Europe wants to move away from Russia as a natural gas supplier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[273, 331]]","[[236, 304]]",0,False,N/A,[],[],a desire to move away from Russia's Gazprom as a supplier.,and Europe wants to move away from Russia as a natural gas supplier.
SALSA_EXAMPLES_024,"French serial killer Charles Sobhraj, who received a life sentence in Nepal for murdering two tourists in 1975, is released from prison due to his old age and good behavior in accordance with a Supreme Court order.","French serial killer Charles Sobhraj, who received a life sentence in Nepal for murdering two tourists in 1975, is released from prison due to his old age and good behavior.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[173, 214]]",,0,False,N/A,[],[],in accordance with a Supreme Court order.,
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[0, 41]]",,0,False,N/A,[],[],There is general acknowledgment among the,
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[64, 68]]",,0,False,N/A,[],[],some,
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[108, 118]]","[[58, 60]]",0,False,N/A,[],[],represents,is
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[53, 63]]","[[18, 21]]",0,False,N/A,[],[],as well as,and
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[165, 174]]","[[126, 134], [150, 154]]",0,False,N/A,[],[],yet to be,not been | yet.
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[32, 37]]",0,False,N/A,[],[],,think
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,1,"[[69, 87]]","[[0, 17]]",0,False,N/A,[],[],"outside observers,",Outside observers
SALSA_EXAMPLES_025,"There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.","Outside observers and mediators think that this agreement is a step towards peace. || However, they think that true peace has not been fully realized yet.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[161, 164]]]","[[[122, 125]]]",1,False,N/A,"[[[161, 164]]]","[[[122, 125]]]",,
SALSA_EXAMPLES_026,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","Fungi in Art is important for its role in preserving artworks from fungal decay and contamination. || It also supports dialogues between mycologists, artists, and society through initiatives like the 'Massee Art Grant' by the British Mycological Society and other projects supported by the Fungi Foundation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[0, 7]]",,0,False,N/A,[],[],Further,
SALSA_EXAMPLES_026,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","Fungi in Art is important for its role in preserving artworks from fungal decay and contamination. || It also supports dialogues between mycologists, artists, and society through initiatives like the 'Massee Art Grant' by the British Mycological Society and other projects supported by the Fungi Foundation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[114, 124]]",,0,False,N/A,[],[],as well as,
SALSA_EXAMPLES_026,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","Fungi in Art is important for its role in preserving artworks from fungal decay and contamination. || It also supports dialogues between mycologists, artists, and society through initiatives like the 'Massee Art Grant' by the British Mycological Society and other projects supported by the Fungi Foundation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[125, 175]]",,0,False,N/A,[],[],initiatives fostering and supporting works able to,
SALSA_EXAMPLES_026,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","Fungi in Art is important for its role in preserving artworks from fungal decay and contamination. || It also supports dialogues between mycologists, artists, and society through initiatives like the 'Massee Art Grant' by the British Mycological Society and other projects supported by the Fungi Foundation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[8, 41]]","[[0, 29]]",0,False,N/A,[],[],important aspects of Fungi in Art,Fungi in Art is important for
SALSA_EXAMPLES_026,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","Fungi in Art is important for its role in preserving artworks from fungal decay and contamination. || It also supports dialogues between mycologists, artists, and society through initiatives like the 'Massee Art Grant' by the British Mycological Society and other projects supported by the Fungi Foundation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[42, 67]]","[[30, 52]]",0,False,N/A,[],[],relate to preservation of,its role in preserving
SALSA_EXAMPLES_026,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","Fungi in Art is important for its role in preserving artworks from fungal decay and contamination. || It also supports dialogues between mycologists, artists, and society through initiatives like the 'Massee Art Grant' by the British Mycological Society and other projects supported by the Fungi Foundation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[176, 185]]","[[110, 118]]",0,False,N/A,[],[],stimulate,supports
