Sentence ID,System,Dataset,Edit Type,Input Text,Output Text,Input Index,Output Index,has_specialized_terms,contains_named_entity
ChatGPT_042,ChatGPT,cochrane,substitution,"pharmacological interventions,","drug treatments,","[[90, 120]]","[[47, 63]]",TRUE,FALSE
ChatGPT_042,ChatGPT,cochrane,deletion,individual‐/group‐level,,"[[51, 74]]",,FALSE,FALSE
ChatGPT_042,ChatGPT,cochrane,substitution,"PLWH aged 18 years and over,",people aged 18 and over with HIV,"[[179, 207]]","[[81, 113]]",TRUE,TRUE
ChatGPT_042,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_043,ChatGPT,cochrane,substitution,(e.g.,(like,"[[75, 80]]","[[75, 80]]",FALSE,FALSE
ChatGPT_043,ChatGPT,cochrane,substitution,of,about,"[[155, 157]]","[[155, 160]]",FALSE,FALSE
ChatGPT_043,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_044,ChatGPT,cochrane,substitution,demonstrate a,show that,"[[31, 44]]","[[31, 40]]",FALSE,FALSE
ChatGPT_044,ChatGPT,cochrane,substitution,with,to,"[[150, 154]]","[[94, 96]]",FALSE,FALSE
ChatGPT_044,ChatGPT,cochrane,substitution,intervention.,help.,"[[174, 187]]","[[116, 121]]",FALSE,FALSE
ChatGPT_044,ChatGPT,cochrane,deletion,randomised to receive,,"[[99, 120]]",,TRUE,FALSE
ChatGPT_044,ChatGPT,cochrane,reorder,behavioural support,behavioral support,"[[121, 140]]","[[41, 59]]",TRUE,FALSE
ChatGPT_044,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_044,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_045,ChatGPT,cochrane,substitution,PLWH,people living with HIV,"[[69, 73]]","[[69, 91]]",TRUE,TRUE
ChatGPT_045,ChatGPT,cochrane,insertion,,a,,"[[113, 114]]",FALSE,FALSE
ChatGPT_045,ChatGPT,cochrane,substitution,evidence of heterogeneity.,differences between groups.,"[[111, 137]]","[[132, 160]]",TRUE,FALSE
ChatGPT_046,ChatGPT,cochrane,substitution,did not detect a,found no,"[[23, 39]]","[[23, 31]]",FALSE,FALSE
ChatGPT_046,ChatGPT,cochrane,insertion,,serious side effects,,"[[110, 130]]",FALSE,FALSE
ChatGPT_046,ChatGPT,cochrane,substitution,proportion,number,"[[90, 100]]","[[82, 88]]",FALSE,FALSE
ChatGPT_047,ChatGPT,cochrane,substitution,SAEs,serious side effects,"[[20, 24]]","[[19, 39]]",TRUE,FALSE
ChatGPT_047,ChatGPT,cochrane,insertion,,comparisons:,,"[[50, 62]]",FALSE,FALSE
ChatGPT_047,ChatGPT,cochrane,substitution,following:,these,"[[33, 43]]","[[44, 49]]",FALSE,FALSE
ChatGPT_047,ChatGPT,cochrane,substitution,assessed,checked,"[[11, 19]]","[[11, 18]]",FALSE,FALSE
ChatGPT_048,ChatGPT,cochrane,substitution,cortical brain tissue.,the brain.,"[[124, 146]]","[[111, 121]]",TRUE,FALSE
ChatGPT_048,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_049,ChatGPT,cochrane,substitution,pharmacological and psychotherapeutic,drug and therapy,"[[8, 45]]","[[8, 24]]",TRUE,FALSE
ChatGPT_049,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_049,ChatGPT,cochrane,structure,,,,,FALSE,FALSE
ChatGPT_050,ChatGPT,cochrane,reorder,is very uncertain,is very unsure.,"[[13, 30]]","[[68, 83]]",FALSE,FALSE
ChatGPT_050,ChatGPT,cochrane,substitution,serious adverse events.,severe side effects,"[[66, 89]]","[[48, 67]]",TRUE,FALSE
LLAMA_001,LLAMA,cochrane,deletion,versus 0.7%;,,"[[152, 164]]",,FALSE,TRUE
LLAMA_001,LLAMA,cochrane,substitution,technique,method,"[[4, 13]]","[[49, 55]]",FALSE,FALSE
LLAMA_001,LLAMA,cochrane,reorder,compared to TAPP,Compared to TAPP,"[[129, 145]]","[[0, 16]]",TRUE,TRUE
LLAMA_001,LLAMA,cochrane,deletion,"OR 0.28, 95% CI 0.09 to 0.84, P = 0.02, I2 = 0%; 13 studies, 1178 participants; low certainty of evidence).",,"[[165, 272]]",,TRUE,TRUE
LLAMA_001,LLAMA,cochrane,reorder,technique or open surgery),"technique and open surgery,","[[97, 123]]","[[17, 44]]",FALSE,FALSE
LLAMA_001,LLAMA,cochrane,substitution,may carry a higher risk of conversion to,has a higher chance | of needing,"[[14, 54]]","[[56, 75], [83, 93]]",FALSE,FALSE
LLAMA_002,LLAMA,cochrane,substitution,protrudes,pushes out,"[[53, 62]]","[[54, 64]]",FALSE,FALSE
LLAMA_003,LLAMA,cochrane,substitution,may be,is,"[[6, 12]]","[[6, 8]]",FALSE,FALSE
LLAMA_003,LLAMA,cochrane,substitution,for serious adverse events and hernia recurrence.,in outcomes,"[[82, 131]]","[[33, 44]]",TRUE,FALSE
LLAMA_004,LLAMA,cochrane,deletion,when compared to TAPP.,,"[[124, 146]]",,TRUE,TRUE
LLAMA_004,LLAMA,cochrane,insertion,,The,,"[[0, 3]]",FALSE,FALSE
LLAMA_004,LLAMA,cochrane,substitution,may carry a higher risk of,is more likely to,"[[14, 40]]","[[18, 35]]",FALSE,FALSE
LLAMA_004,LLAMA,cochrane,substitution,repair method,surgery.,"[[70, 83]]","[[68, 76]]",FALSE,FALSE
LLAMA_004,LLAMA,cochrane,deletion,(either TAPP technique or open surgery),,"[[84, 123]]",,TRUE,TRUE
LLAMA_004,LLAMA,cochrane,substitution,another,different type of,"[[55, 62]]","[[43, 60]]",FALSE,FALSE
LLAMA_004,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_005,LLAMA,cochrane,deletion,"(SMD ‐0.51, 95% CI ‐0.66 to ‐0.36, low‐certainty evidence).",,"[[74, 133]]",,TRUE,TRUE
LLAMA_005,LLAMA,cochrane,substitution,post‐treatment,after treatment.,"[[59, 73]]","[[32, 48]]",FALSE,FALSE
LLAMA_005,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_006,LLAMA,cochrane,reorder,there was little to no difference between CBT and minimal management,There was little to no difference between CBT and minimal management,"[[111, 179]]","[[0, 68]]",TRUE,TRUE
LLAMA_006,LLAMA,cochrane,deletion,"However, compared to this benefit with CBT immediately after treatment,",,"[[0, 71]]",,TRUE,TRUE
LLAMA_006,LLAMA,cochrane,deletion,"(SMD ‐0.29, 95% CI ‐0.59 to 0.01, low‐certainty evidence).",,"[[180, 238]]",,TRUE,TRUE
LLAMA_006,LLAMA,cochrane,substitution,"post‐treatment,",after treatment.,"[[95, 110]]","[[89, 105]]",FALSE,FALSE
LLAMA_007,LLAMA,cochrane,deletion,comorbid,,"[[33, 41]]",,TRUE,FALSE
LLAMA_007,LLAMA,cochrane,reorder,depression symptoms,symptoms of depression,"[[42, 61]]","[[15, 37]]",FALSE,FALSE
LLAMA_007,LLAMA,cochrane,substitution,post‐treatment,after treatment.,"[[62, 76]]","[[38, 54]]",FALSE,FALSE
LLAMA_007,LLAMA,cochrane,deletion,"(SMD ‐0.57, 95% CI ‐0.74 to ‐0.40, low‐certainty evidence).",,"[[77, 136]]",,TRUE,TRUE
LLAMA_007,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_008,LLAMA,cochrane,substitution,is not,isn't,"[[6, 12]]","[[6, 11]]",FALSE,FALSE
LLAMA_008,LLAMA,cochrane,substitution,evidence,research,"[[20, 28]]","[[19, 27]]",FALSE,FALSE
LLAMA_008,LLAMA,cochrane,substitution,alternative psychological therapies,other types of therapy,"[[77, 112]]","[[60, 82]]",TRUE,FALSE
LLAMA_008,LLAMA,cochrane,substitution,adults.,people.,"[[134, 141]]","[[104, 111]]",FALSE,FALSE
LLAMA_008,LLAMA,cochrane,substitution,determine whether,say if,"[[32, 49]]","[[31, 37]]",FALSE,FALSE
LLAMA_008,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_009,LLAMA,cochrane,substitution,assess the effects of | on severity of,compare how well | helps | reduce,"[[3, 24], [102, 116]]","[[3, 19], [48, 53], [54, 60]]",TRUE,FALSE
LLAMA_009,LLAMA,cochrane,deletion,"(CT, BT, CBT and third‐wave CBT interventions)",,"[[55, 101]]",,TRUE,TRUE
LLAMA_009,LLAMA,cochrane,substitution,"older adults, aged 55 years or over.",people aged 55 or older,"[[228, 264]]","[[81, 104]]",FALSE,TRUE
LLAMA_009,LLAMA,cochrane,substitution,compared with minimal management,versus not getting any therapy at all.,"[[134, 166]]","[[105, 143]]",TRUE,FALSE
LLAMA_009,LLAMA,cochrane,deletion,(not providing therapy),,"[[167, 190]]",,FALSE,FALSE
LLAMA_009,LLAMA,cochrane,deletion,for anxiety and related disorders in,,"[[191, 227]]",,TRUE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,combined,along,"[[40, 48]]","[[38, 43]]",FALSE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,can be used to treat,are used for,"[[66, 86]]","[[62, 74]]",FALSE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,hepatic,liver,"[[101, 108]]","[[89, 94]]",TRUE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,"however,",but,"[[132, 140]]","[[127, 130]]",FALSE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,scarcity of randomised evidence,limited research,"[[152, 183]]","[[139, 155]]",TRUE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,directly comparing these interventions.,that compares them directly.,"[[184, 223]]","[[156, 184]]",FALSE,FALSE
LLAMA_010,LLAMA,cochrane,substitution,interventions,"treatments,","[[26, 39]]","[[26, 37]]",TRUE,FALSE
LLAMA_011,LLAMA,cochrane,substitution,evaluate,compare,"[[3, 11]]","[[3, 10]]",FALSE,FALSE
LLAMA_011,LLAMA,cochrane,substitution,preoperative | undergoing cardiac surgery,before heart surgery,"[[38, 50], [76, 102]]","[[52, 72]]",TRUE,FALSE
LLAMA_011,LLAMA,cochrane,substitution,placebo.,no treatment at all.,"[[135, 143]]","[[100, 120]]",TRUE,FALSE
LLAMA_011,LLAMA,cochrane,deletion,compared to,,"[[103, 114]]",,FALSE,FALSE
LLAMA_011,LLAMA,cochrane,substitution,statin therapy,taking statins,"[[51, 65]]","[[37, 51]]",TRUE,TRUE
LLAMA_012,LLAMA,cochrane,substitution,randomised controlled trials (RCTs),studies,"[[16, 51]]","[[17, 24]]",TRUE,FALSE
LLAMA_012,LLAMA,cochrane,insertion,,that,,"[[25, 29]]",FALSE,FALSE
LLAMA_012,LLAMA,cochrane,substitution,included,looked at,"[[3, 11]]","[[3, 12]]",FALSE,FALSE
LLAMA_012,LLAMA,cochrane,substitution,cardiac,heart,"[[90, 97]]","[[101, 106]]",TRUE,TRUE
LLAMA_012,LLAMA,cochrane,deletion,"for any given duration and dose,",,"[[107, 139]]",,FALSE,FALSE
LLAMA_012,LLAMA,cochrane,substitution,versus no preoperative statin therapy (standard of care),to not taking it,"[[140, 196]]","[[115, 131]]",TRUE,TRUE
LLAMA_012,LLAMA,cochrane,insertion,,a,,"[[135, 136]]",FALSE,FALSE
LLAMA_012,LLAMA,cochrane,substitution,any statin treatment,taking a certain type of cholesterol-lowering medicine,"[[62, 82]]","[[39, 93]]",TRUE,TRUE
LLAMA_012,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_013,LLAMA,cochrane,substitution,excluded,left out,"[[3, 11]]","[[3, 11]]",FALSE,FALSE
LLAMA_013,LLAMA,cochrane,substitution,registered trial protocol,plan,"[[29, 54]]","[[38, 42]]",TRUE,FALSE
LLAMA_013,LLAMA,cochrane,substitution,trials without approval by an institutional ethics committee.,weren't approved by an ethics board.,"[[59, 120]]","[[46, 82]]",TRUE,FALSE
LLAMA_013,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_014,LLAMA,cochrane,deletion,"95% CI 0.73 to 1.06; I2 = 0%; 5 RCTs, 4645 participants; moderate‐certainty evidence),",,"[[86, 172]]",,TRUE,TRUE
LLAMA_014,LLAMA,cochrane,deletion,"95% CI 0.72 to 1.05; I2 = 60%; 8 RCTs, 5592 participants; low‐certainty evidence),",,"[[244, 326]]",,TRUE,TRUE
LLAMA_014,LLAMA,cochrane,deletion,"(RR 1.47,",,"[[379, 388]]",,TRUE,TRUE
LLAMA_014,LLAMA,cochrane,deletion,"95% CI 0.90 to 2.40; I2 = 0%; 4 RCTs, 5143 participants; low‐certainty evidence).",,"[[389, 470]]",,TRUE,TRUE
LLAMA_014,LLAMA,cochrane,deletion,"(RR 0.87,",,"[[234, 243]]",,TRUE,TRUE
LLAMA_014,LLAMA,cochrane,deletion,"(RR 0.88,",,"[[76, 85]]",,TRUE,FALSE
LLAMA_014,LLAMA,cochrane,substitution,probably result in,make,"[[8, 26]]","[[8, 12]]",FALSE,FALSE
LLAMA_014,LLAMA,cochrane,substitution,myocardial infarction,heart attacks,"[[54, 75]]","[[40, 53]]",TRUE,FALSE
LLAMA_014,LLAMA,cochrane,substitution,atrial fibrillation,irregular heartbeat.,"[[214, 233]]","[[101, 121]]",TRUE,FALSE
LLAMA_014,LLAMA,cochrane,reorder,stroke,strokes,"[[372, 378]]","[[58, 65]]",FALSE,FALSE
LLAMA_014,LLAMA,cochrane,deletion,and may result in little to no difference,,"[[327, 368]]",,FALSE,FALSE
LLAMA_014,LLAMA,cochrane,substitution,may result in little to no difference in,may slightly lower the risk of,"[[173, 213]]","[[70, 100]]",FALSE,FALSE
LLAMA_014,LLAMA,cochrane,insertion,,but,,"[[66, 69]]",FALSE,FALSE
LLAMA_015,LLAMA,cochrane,substitution,may,can,"[[43, 46]]","[[22, 25]]",FALSE,FALSE
LLAMA_015,LLAMA,cochrane,substitution,reduce the risk of adverse pregnancy outcomes (such as severe postpartum haemorrhage).,women have healthier pregnancies.,"[[159, 245]]","[[40, 73]]",TRUE,FALSE
LLAMA_015,LLAMA,cochrane,deletion,maternal and neonatal health outcomes (such as fewer preterm birth and low birthweight babies) and,,"[[60, 158]]",,TRUE,FALSE
LLAMA_015,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_016,LLAMA,cochrane,deletion,Selection criteria:,,"[[0, 19]]",,FALSE,FALSE
LLAMA_016,LLAMA,cochrane,deletion,Randomised and quasi‐randomised,,"[[20, 51]]",,TRUE,FALSE
LLAMA_016,LLAMA,cochrane,substitution,evaluating,that compare the,"[[59, 69]]","[[7, 23]]",FALSE,FALSE
LLAMA_016,LLAMA,cochrane,deletion,supplementation with,,"[[84, 104]]",,TRUE,FALSE
LLAMA_016,LLAMA,cochrane,insertion,,either,,"[[45, 51]]",FALSE,FALSE
LLAMA_016,LLAMA,cochrane,substitution,micronutrients,"nutrients,","[[150, 164]]","[[81, 91]]",TRUE,FALSE
LLAMA_016,LLAMA,cochrane,deletion,in comparison,,"[[192, 205]]",,FALSE,FALSE
LLAMA_016,LLAMA,cochrane,substitution,intervention.,treatment.,"[[223, 236]]","[[129, 139]]",FALSE,FALSE
LLAMA_016,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_017,LLAMA,cochrane,deletion,(1 study; no cases reported).,,"[[497, 526]]",,FALSE,TRUE
LLAMA_017,LLAMA,cochrane,reorder,nephritic syndrome,"nephritic syndrome,","[[408, 426]]","[[92, 111]]",TRUE,FALSE
LLAMA_017,LLAMA,cochrane,deletion,"(RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women),",,"[[263, 314]]",,TRUE,TRUE
LLAMA_017,LLAMA,cochrane,deletion,"(RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women),",,"[[353, 407]]",,TRUE,TRUE
LLAMA_017,LLAMA,cochrane,deletion,"(RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women),",,"[[427, 478]]",,TRUE,TRUE
LLAMA_017,LLAMA,cochrane,deletion,"(risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women),",,"[[155, 241]]",,TRUE,TRUE
LLAMA_017,LLAMA,cochrane,insertion,,seems to reduce the risk of,,"[[46, 73]]",FALSE,FALSE
LLAMA_017,LLAMA,cochrane,deletion,(earlier than 37 weeks),,"[[329, 352]]",,FALSE,TRUE
LLAMA_017,LLAMA,cochrane,substitution,The evidence is very uncertain about the effect,there's not enough evidence to confirm its effect,"[[0, 47]]","[[116, 165]]",FALSE,FALSE
LLAMA_017,LLAMA,cochrane,reorder,supplementation with vitamin D during pregnancy,Supplementing with vitamin D during pregnancy,"[[51, 98]]","[[0, 45]]",TRUE,FALSE
LLAMA_017,LLAMA,cochrane,deletion,compared to placebo or no intervention,,"[[99, 137]]",,FALSE,FALSE
LLAMA_018,LLAMA,cochrane,substitution,postpartum haemorrhage;,bleeding,"[[78, 101]]","[[76, 84]]",TRUE,FALSE
LLAMA_018,LLAMA,cochrane,deletion,and may reduce the risk of,,"[[224, 250]]",,FALSE,FALSE
LLAMA_018,LLAMA,cochrane,substitution,"however, the upper CI suggests that an increase in risk cannot be ruled out",but there is not enough reliable information to be sure.,"[[268, 343]]","[[106, 162]]",TRUE,TRUE
LLAMA_018,LLAMA,cochrane,deletion,"however, only one study reported this outcome",,"[[102, 147]]",,FALSE,TRUE
LLAMA_018,LLAMA,cochrane,deletion,"(RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence)",,"[[148, 223]]",,TRUE,TRUE
LLAMA_018,LLAMA,cochrane,deletion,"(RR 0.69, 95% CI 0.44 to 1.08; 3 studies, 371 infants; low‐certainty evidence).",,"[[344, 423]]",,TRUE,TRUE
LLAMA_018,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_019,LLAMA,cochrane,deletion,"(RR 1.45, 95% CI 0.14 to 14.94; very low‐certainty evidence)",,"[[182, 242]]",,TRUE,TRUE
LLAMA_019,LLAMA,cochrane,deletion,(RR not estimable; very low‐certainty evidence),,"[[111, 158]]",,TRUE,FALSE
LLAMA_019,LLAMA,cochrane,deletion,supplementation with,,"[[51, 71]]",,TRUE,FALSE
LLAMA_019,LLAMA,cochrane,substitution,uncertain,"unclear,","[[21, 30]]","[[56, 64]]",FALSE,FALSE
LLAMA_019,LLAMA,cochrane,deletion,compared to women who received placebo or no intervention.,,"[[243, 301]]",,FALSE,FALSE
LLAMA_019,LLAMA,cochrane,deletion,evidence is very,,"[[4, 20]]",,FALSE,FALSE
LLAMA_019,LLAMA,cochrane,deletion,about,,"[[31, 36]]",,FALSE,FALSE
LLAMA_019,LLAMA,cochrane,insertion,,and there's limited evidence about,,"[[65, 99]]",FALSE,FALSE
LLAMA_019,LLAMA,cochrane,deletion,or for,,"[[159, 165]]",,FALSE,FALSE
LLAMA_020,LLAMA,cochrane,deletion,Feeding via,,"[[0, 11]]",,FALSE,FALSE
LLAMA_020,LLAMA,cochrane,substitution,result in,cause,"[[48, 57]]","[[55, 60]]",FALSE,FALSE
LLAMA_020,LLAMA,cochrane,substitution,severe,serious,"[[58, 64]]","[[61, 68]]",FALSE,FALSE
LLAMA_020,LLAMA,cochrane,substitution,trachea,throat,"[[36, 43]]","[[44, 50]]",TRUE,FALSE
LLAMA_020,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_021,LLAMA,cochrane,substitution,alone or in combination,on its own or together,"[[66, 89]]","[[58, 80]]",FALSE,FALSE
LLAMA_021,LLAMA,cochrane,insertion,,both,,"[[152, 156]]",FALSE,FALSE
LLAMA_021,LLAMA,cochrane,substitution,objective,goal,"[[4, 13]]","[[4, 8]]",FALSE,FALSE
LLAMA_021,LLAMA,cochrane,insertion,,can be used,,"[[46, 57]]",FALSE,FALSE
LLAMA_021,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_021,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_022,LLAMA,cochrane,substitution,as a single test,alone.,"[[72, 88]]","[[61, 67]]",FALSE,FALSE
LLAMA_022,LLAMA,cochrane,substitution,does not have sufficient accuracy,doesn't accurately,"[[38, 71]]","[[11, 29]]",FALSE,FALSE
LLAMA_022,LLAMA,cochrane,deletion,"Based on limited evidence,",,"[[0, 26]]",,FALSE,FALSE
LLAMA_022,LLAMA,cochrane,deletion,to,,"[[89, 91]]",,FALSE,FALSE
LLAMA_023,LLAMA,cochrane,substitution,found,showed,"[[25, 30]]","[[25, 31]]",FALSE,FALSE
LLAMA_023,LLAMA,cochrane,deletion,(CCBs),,"[[61, 67]]",,TRUE,FALSE
LLAMA_023,LLAMA,cochrane,substitution,"graft loss,","some failures,","[[106, 117]]","[[104, 118]]",TRUE,FALSE
LLAMA_023,LLAMA,cochrane,substitution,BP‐lowering,blood pressure,"[[147, 158]]","[[162, 176]]",TRUE,FALSE
LLAMA_023,LLAMA,cochrane,substitution,while the evidence for | was limited.,but there wasn't much evidence about,"[[118, 140], [170, 182]]","[[119, 155]]",FALSE,FALSE
LLAMA_023,LLAMA,cochrane,substitution,graft function,transplant success,"[[77, 91]]","[[71, 89]]",TRUE,FALSE
LLAMA_024,LLAMA,cochrane,substitution,Randomised controlled trials (RCTs) and quasi‐RCTs,Trials,"[[0, 50]]","[[0, 6]]",TRUE,FALSE
LLAMA_024,LLAMA,cochrane,substitution,eligible,included.,"[[161, 169]]","[[122, 131]]",FALSE,FALSE
LLAMA_024,LLAMA,cochrane,substitution,evaluating,testing,"[[51, 61]]","[[7, 14]]",FALSE,FALSE
LLAMA_024,LLAMA,cochrane,substitution,any BP‐lowering agent,medicines that lower blood pressure,"[[62, 83]]","[[15, 50]]",TRUE,FALSE
LLAMA_024,LLAMA,cochrane,substitution,recipients of a functioning kidney transplant,people who have had a kidney transplant,"[[87, 132]]","[[54, 93]]",TRUE,FALSE
LLAMA_025,LLAMA,cochrane,substitution,"placebo or standard care alone,",usual treatment.,"[[12, 43]]","[[63, 79]]",FALSE,FALSE
LLAMA_025,LLAMA,cochrane,substitution,graft loss.,transplant failures,"[[85, 96]]","[[31, 50]]",TRUE,FALSE
LLAMA_025,LLAMA,cochrane,deletion,all‐cause,,"[[65, 74]]",,FALSE,FALSE
LLAMA_026,LLAMA,cochrane,substitution,standard,usual,"[[56, 64]]","[[66, 71]]",FALSE,FALSE
LLAMA_026,LLAMA,cochrane,substitution,placebo,dummy treatment,"[[45, 52]]","[[47, 62]]",TRUE,FALSE
LLAMA_026,LLAMA,cochrane,substitution,cardiovascular outcomes,heart problems,"[[79, 102]]","[[86, 100]]",TRUE,FALSE
LLAMA_026,LLAMA,cochrane,deletion,"(including fatal or nonfatal myocardial infarction, fatal or nonfatal stroke)",,"[[103, 180]]",,TRUE,FALSE
LLAMA_026,LLAMA,cochrane,substitution,or other adverse events,and side effects,"[[181, 204]]","[[101, 117]]",FALSE,FALSE
LLAMA_026,LLAMA,cochrane,substitution,uncertain.,unclear.,"[[210, 220]]","[[122, 130]]",FALSE,FALSE
LLAMA_026,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_027,LLAMA,cochrane,substitution,"kidney transplant recipients,","patients getting a new kidney,","[[4, 33]]","[[4, 34]]",TRUE,FALSE
LLAMA_027,LLAMA,cochrane,substitution,reduce BP,lower blood pressure,"[[60, 69]]","[[49, 69]]",TRUE,TRUE
LLAMA_027,LLAMA,cochrane,substitution,reduces death,saves lives,"[[79, 92]]","[[79, 90]]",FALSE,FALSE
LLAMA_027,LLAMA,cochrane,substitution,graft loss,helps the transplanted kidney last longer,"[[97, 107]]","[[95, 136]]",TRUE,FALSE
LLAMA_027,LLAMA,cochrane,substitution,"compared to placebo or standard care alone,","than not taking medication,","[[108, 151]]","[[137, 164]]",FALSE,FALSE
LLAMA_027,LLAMA,cochrane,substitution,while,whereas,"[[152, 157]]","[[165, 172]]",FALSE,FALSE
LLAMA_027,LLAMA,cochrane,substitution,may reduce graft loss,might help the transplant last longer.,"[[162, 183]]","[[177, 215]]",FALSE,FALSE
LLAMA_027,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_028,LLAMA,cochrane,substitution,vascular and cardiac tissue,heart and blood vessel tissue.,"[[103, 130]]","[[42, 72]]",TRUE,FALSE
LLAMA_028,LLAMA,cochrane,deletion,after acute myocardial infarction (AMI).,,"[[131, 171]]",,TRUE,TRUE
LLAMA_028,LLAMA,cochrane,substitution,offers a potential therapeutic approach to the repair and regeneration of,can help fix,"[[21, 94]]","[[21, 33]]",TRUE,FALSE
LLAMA_029,LLAMA,cochrane,deletion,Normal pressure hydrocephalus,,"[[0, 29]]",,TRUE,FALSE
LLAMA_029,LLAMA,cochrane,substitution,occurs when,is a condition where,"[[36, 47]]","[[4, 24]]",FALSE,FALSE
LLAMA_029,LLAMA,cochrane,substitution,brain ventricles,brain's fluid-filled chambers,"[[52, 68]]","[[29, 58]]",TRUE,FALSE
LLAMA_029,LLAMA,cochrane,substitution,"expand,","become enlarged,","[[69, 76]]","[[59, 75]]",FALSE,FALSE
LLAMA_029,LLAMA,cochrane,substitution,causing a triad of | impairment.,leading to problems with,"[[77, 95], [125, 136]]","[[76, 100]]",FALSE,FALSE
LLAMA_029,LLAMA,cochrane,substitution,"gait, cognitive, and urinary","walking, thinking and bladder","[[96, 124]]","[[101, 130]]",FALSE,TRUE
LLAMA_030,LLAMA,cochrane,insertion,,It,,"[[38, 40]]",FALSE,FALSE
LLAMA_030,LLAMA,cochrane,split,,,,,FALSE,FALSE
LLAMA_030,LLAMA,cochrane,substitution,occur,happen,"[[69, 74]]","[[50, 56]]",FALSE,FALSE
LLAMA_030,LLAMA,cochrane,substitution,occur,happen,"[[7, 12]]","[[7, 13]]",FALSE,FALSE
LLAMA_030,LLAMA,cochrane,substitution,a clear cause,any known reason.,"[[83, 96]]","[[65, 82]]",FALSE,FALSE
LLAMA_030,LLAMA,cochrane,deletion,"(termed idiopathic, or iNPH).",,"[[97, 126]]",,TRUE,FALSE
LLAMA_030,LLAMA,cochrane,deletion,clear,,"[[21, 26]]",,FALSE,FALSE
LLAMA_030,LLAMA,cochrane,substitution,brain,head,"[[27, 32]]","[[22, 26]]",FALSE,FALSE
LLAMA_030,LLAMA,cochrane,deletion,"such as trauma,",,"[[40, 55]]",,FALSE,FALSE
LLAMA_031,LLAMA,cochrane,deletion,"by cerebrospinal fluid (CSF)‐shunting in iNPH,",,"[[117, 163]]",,TRUE,FALSE
LLAMA_031,LLAMA,cochrane,substitution,there have been limited randomised controlled trial (RCT),most studies were not random,"[[181, 238]]","[[92, 120]]",TRUE,FALSE
LLAMA_031,LLAMA,cochrane,insertion,,"and the results are not yet confirmed by large, well-controlled trials.",,"[[121, 192]]",FALSE,FALSE
LLAMA_031,LLAMA,cochrane,deletion,data to confirm this.,,"[[239, 260]]",,FALSE,FALSE
LLAMA_031,LLAMA,cochrane,deletion,Non‐randomised studies,,"[[0, 22]]",,TRUE,FALSE
LLAMA_031,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_031,LLAMA,cochrane,structure,,,,,FALSE,FALSE
LLAMA_031,LLAMA,cochrane,deletion,from,,"[[44, 48]]",,FALSE,FALSE
LLAMA_031,LLAMA,cochrane,reorder,surgically diverting ventricular fluid to an area of lower pressure,Surgically diverting ventricular fluid to a lower pressure area,"[[49, 116]]","[[0, 63]]",TRUE,FALSE
