Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text,has_specialized_terms,contains_named_entity
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[408, 426]]","[[92, 111]]",0,False,,[],[],nephritic syndrome,"nephritic syndrome,",True,False
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[263, 314]]",,0,False,,[],[],"(RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women),",,True,True
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[353, 407]]",,0,False,,[],[],"(RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women),",,True,True
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[427, 478]]",,0,False,,[],[],"(RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women),",,True,True
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[155, 241]]",,0,False,,[],[],"(risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women),",,True,True
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,insertion,Contradiction,Bad Insertion,,Error,Elaboration,No,3,,"[[46, 73]]",0,False,,[],[],,seems to reduce the risk of,False,False
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[329, 352]]",,0,False,,[],[],(earlier than 37 weeks),,False,True
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[0, 47]]","[[116, 165]]",0,False,,[],[],The evidence is very uncertain about the effect,there's not enough evidence to confirm its effect,False,False
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[51, 98]]","[[0, 45]]",0,False,,[],[],supplementation with vitamin D during pregnancy,Supplementing with vitamin D during pregnancy,True,False
LLAMA_017,"The evidence is very uncertain about the effect of supplementation with vitamin D during pregnancy compared to placebo or no intervention on pre‐eclampsia (risk ratio (RR) 0.53, 95% confidence interval (CI) 0.21 to 1.33; 1 study, 165 women), gestational diabetes (RR 0.53, 95% CI 0.03 to 8.28; 1 study, 165 women), preterm birth (earlier than 37 weeks) (RR 0.76, 95% CI 0.25 to 2.33; 3 studies, 1368 women), nephritic syndrome (RR 0.17, 95% CI 0.01 to 4.06; 1 study, 135 women), or hypercalcaemia (1 study; no cases reported).","Supplementing with vitamin D during pregnancy seems to reduce the risk of pre-eclampsia and nephritic syndrome, but there's not enough evidence to confirm its effect on gestational diabetes, preterm birth, or hypercalcaemia.",LLAMA,cochrane,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[99, 137]]",,0,False,,[],[],compared to placebo or no intervention,,False,False
LLAMA_018,"Supplementation with vitamin D during pregnancy may reduce the risk of severe postpartum haemorrhage; however, only one study reported this outcome (RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence) and may reduce the risk of low birthweight; however, the upper CI suggests that an increase in risk cannot be ruled out (RR 0.69, 95% CI 0.44 to 1.08; 3 studies, 371 infants; low‐certainty evidence). ","Supplementing with vitamin D during pregnancy may reduce the risk of severe bleeding and low birthweight, but there is not enough reliable information to be sure.",LLAMA,cochrane,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,2,"[[78, 101]]","[[76, 84]]",0,False,,[],[],postpartum haemorrhage;,bleeding,True,False
LLAMA_018,"Supplementation with vitamin D during pregnancy may reduce the risk of severe postpartum haemorrhage; however, only one study reported this outcome (RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence) and may reduce the risk of low birthweight; however, the upper CI suggests that an increase in risk cannot be ruled out (RR 0.69, 95% CI 0.44 to 1.08; 3 studies, 371 infants; low‐certainty evidence). ","Supplementing with vitamin D during pregnancy may reduce the risk of severe bleeding and low birthweight, but there is not enough reliable information to be sure.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[224, 250]]",,0,False,,[],[],and may reduce the risk of,,False,False
LLAMA_018,"Supplementation with vitamin D during pregnancy may reduce the risk of severe postpartum haemorrhage; however, only one study reported this outcome (RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence) and may reduce the risk of low birthweight; however, the upper CI suggests that an increase in risk cannot be ruled out (RR 0.69, 95% CI 0.44 to 1.08; 3 studies, 371 infants; low‐certainty evidence). ","Supplementing with vitamin D during pregnancy may reduce the risk of severe bleeding and low birthweight, but there is not enough reliable information to be sure.",LLAMA,cochrane,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[268, 343]]","[[106, 162]]",0,False,,[],[],"however, the upper CI suggests that an increase in risk cannot be ruled out",but there is not enough reliable information to be sure.,True,True
LLAMA_018,"Supplementation with vitamin D during pregnancy may reduce the risk of severe postpartum haemorrhage; however, only one study reported this outcome (RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence) and may reduce the risk of low birthweight; however, the upper CI suggests that an increase in risk cannot be ruled out (RR 0.69, 95% CI 0.44 to 1.08; 3 studies, 371 infants; low‐certainty evidence). ","Supplementing with vitamin D during pregnancy may reduce the risk of severe bleeding and low birthweight, but there is not enough reliable information to be sure.",LLAMA,cochrane,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[102, 147]]",,0,False,,[],[],"however, only one study reported this outcome",,False,True
LLAMA_018,"Supplementation with vitamin D during pregnancy may reduce the risk of severe postpartum haemorrhage; however, only one study reported this outcome (RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence) and may reduce the risk of low birthweight; however, the upper CI suggests that an increase in risk cannot be ruled out (RR 0.69, 95% CI 0.44 to 1.08; 3 studies, 371 infants; low‐certainty evidence). ","Supplementing with vitamin D during pregnancy may reduce the risk of severe bleeding and low birthweight, but there is not enough reliable information to be sure.",LLAMA,cochrane,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[148, 223]]",,0,False,,[],[],"(RR 0.68, 95% CI 0.51 to 0.91; 1 study, 1134 women; low‐certainty evidence)",,True,True
